employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority,org_l00,org_l02,org_l03,termination_date_clean,termination_reason,is_termination_voluntary,job_level_category,job_level_category_ordered_w_indicators,job_track,job_level_idx,is_manager_track,employee_tenure_current_month_year,employee_tenure_duration_bucket,gender_remapped,ethnicity_remapped
e003553,2022-09-20,,Production,Female,Asian,IC6,FALSE,Company Inc.,Service Delivery,Installation and Deployment,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,2.213940649,03--2-3 years,Female/Non-binary,01--Asian
e003554,2022-09-28,2023-03-20,Administrative,Male,Hispanic,IC7,TRUE,Company Inc.,Finance,Accounting,2023-03-20,Limited Internal Mobility Options,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.714285714,02--1-2 years,Male,02--Minority
e003555,2022-09-12,2022-12-14,Sales,Male,Hispanic,S1,TRUE,Company Inc.,Sales Operations,Sales Enablement,2022-12-14,Management,TRUE,Support,01--Support (S1-3),S,1,FALSE,1.979296066,02--1-2 years,Male,02--Minority
e003556,2022-09-27,,Sales,Female,Asian,S3,FALSE,Company Inc.,Business,Business Direct,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,2.194616977,03--2-3 years,Female/Non-binary,01--Asian
e003557,2022-09-16,2024-02-12,Production,Male,Asian,S3,FALSE,Company Inc.,Quality Control,Process Control,2024-02-12,Role Clarity,TRUE,Support,01--Support (S1-3),S,3,FALSE,0.8060731539,01--0.5-1 years,Male,01--Asian
e003558,2022-09-26,2023-04-05,Production,Female,Black,IC4,TRUE,Company Inc.,Software,Back-End Development,2023-04-05,Role Mismatch,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.670117322,02--1-2 years,Female/Non-binary,02--Minority
e003559,2022-09-23,2023-04-27,Sales,Female,Asian,IC6,FALSE,Company Inc.,Retail,Merchandising,2023-04-27,Policy Violation,FALSE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.609385783,02--1-2 years,Female/Non-binary,01--Asian
e003560,2022-09-29,,Production,Female,Asian,IC7,FALSE,Company Inc.,Research,Product Management and Strategy,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,2.189095928,03--2-3 years,Female/Non-binary,01--Asian
e003561,2022-09-30,2023-04-20,Production,Female,Hispanic,IC2,TRUE,Company Inc.,Research,Hardware Research,2023-04-20,Conflict with Work Location / Return to Work,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,1.628709455,02--1-2 years,Female/Non-binary,02--Minority
e003562,2022-09-01,,Sales,Female,Asian,IC3,FALSE,Company Inc.,Sales Operations,Sales Forecasting,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,2.266390614,03--2-3 years,Female/Non-binary,01--Asian
e003563,2022-09-13,2022-11-07,Sales,Non-binary,Black,M6,TRUE,Company Inc.,Consumer,Customer Relations,2022-11-07,Policy Violation,FALSE,Manager,06--Manager (M4-6),M,6,TRUE,2.081435473,03--2-3 years,Female/Non-binary,02--Minority
e003564,2022-09-16,,Production,Female,Black,M4,TRUE,Company Inc.,Research,Product Management and Strategy,2999-12-31,,,Manager,06--Manager (M4-6),M,4,TRUE,2.224982747,03--2-3 years,Female/Non-binary,02--Minority
e003565,2022-09-02,,Production,Female,Hispanic,M5,TRUE,Company Inc.,Service Delivery,Installation and Deployment,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,2.26363009,03--2-3 years,Female/Non-binary,02--Minority
e003566,2022-09-15,2022-10-21,Sales,Non-binary,Black,IC3,TRUE,Company Inc.,Sales Training,Sales Development,2022-10-21,Change in Industry,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,2.128364389,03--2-3 years,Female/Non-binary,02--Minority
e003567,2022-09-09,2023-03-02,Production,Female,Black,M4,TRUE,Company Inc.,Software,Software Infrastructure,2023-03-02,Gross Misconduct,FALSE,Manager,06--Manager (M4-6),M,4,TRUE,1.763975155,02--1-2 years,Female/Non-binary,02--Minority
e003568,2022-09-21,2023-05-18,Production,Female,Asian,S1,FALSE,Company Inc.,Software,Cloud Operations,2023-05-18,Inability to Work Remotely,TRUE,Support,01--Support (S1-3),S,1,FALSE,1.551414769,02--1-2 years,Female/Non-binary,01--Asian
e003569,2022-09-09,2023-04-14,Sales,Female,Asian,S3,FALSE,Company Inc.,Sales Training,Sales Development,2023-04-14,Inability to Work Remotely,TRUE,Support,01--Support (S1-3),S,3,FALSE,1.645272602,02--1-2 years,Female/Non-binary,01--Asian
e003570,2022-09-26,2024-01-11,Production,Female,White,IC1,FALSE,Company Inc.,Research,Design,2024-01-11,Role Clarity,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,0.8944099379,01--0.5-1 years,Female/Non-binary,00--White
e003571,2022-09-21,2023-09-07,Sales,Female,Asian,M4,FALSE,Company Inc.,Sales Training,Sales Development,2023-09-07,Company Culture,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,1.242236025,02--1-2 years,Female/Non-binary,01--Asian
e003572,2022-09-14,2024-02-16,Administrative,Female,Hispanic,IC7,TRUE,Company Inc.,Risk Management,Operational Risk,2024-02-16,Limited Internal Mobility Options,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,0.7950310559,01--0.5-1 years,Female/Non-binary,02--Minority
e003573,2022-09-12,,Production,Female,Black,IC6,TRUE,Company Inc.,Hardware,Prototyping,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,2.236024845,03--2-3 years,Female/Non-binary,02--Minority
e003574,2022-09-27,2023-06-20,Administrative,Female,Asian,M4,FALSE,Company Inc.,Finance,Purchasing,2023-06-20,Dissatisfied with Performance Feedback,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,1.46031746,02--1-2 years,Female/Non-binary,01--Asian
e003575,2022-09-13,2023-07-11,Administrative,Female,White,IC5,FALSE,Company Inc.,Risk Management,Strategic Risk,2023-07-11,Management,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,1.402346446,02--1-2 years,Female/Non-binary,00--White
e003576,2022-09-28,2023-07-04,Production,Male,White,IC5,FALSE,Company Inc.,Service Delivery,Installation and Deployment,2023-07-04,Leadership,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,1.421670117,02--1-2 years,Male,00--White
e003577,2022-09-06,,Production,Male,Asian,M6,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2999-12-31,,,Manager,06--Manager (M4-6),M,6,TRUE,2.252587992,03--2-3 years,Male,01--Asian
e003578,2022-09-23,2022-12-06,Production,Female,Hispanic,IC2,TRUE,Company Inc.,Hardware,Prototyping,2022-12-06,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,2.001380262,03--2-3 years,Female/Non-binary,02--Minority
e003579,2022-09-16,2024-03-28,Administrative,Male,White,IC1,FALSE,Company Inc.,IT Services,Information Security,2024-03-28,Inability to Work Remotely,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,0.6818495514,01--0.5-1 years,Male,00--White
e003580,2022-09-06,2024-02-06,Sales,Male,Asian,S1,FALSE,Company Inc.,Retail,Retail Support,2024-02-06,Role Clarity,TRUE,Support,01--Support (S1-3),S,1,FALSE,0.8226363009,01--0.5-1 years,Male,01--Asian
e003581,2022-09-27,,Sales,Female,White,IC2,FALSE,Company Inc.,Consumer,Customer Relations,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,2.194616977,03--2-3 years,Female/Non-binary,00--White
e003582,2022-09-01,2023-04-17,Sales,Male,Hispanic,IC4,TRUE,Company Inc.,Consumer,Telemarketing,2023-04-17,Leadership,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.636991028,02--1-2 years,Male,02--Minority
e003583,2022-09-30,2022-10-19,Production,Male,White,IC3,FALSE,Company Inc.,Research,Product Management and Strategy,2022-10-19,Compensation/Benefits,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,2.133885438,03--2-3 years,Male,00--White
e003584,2022-09-26,,Sales,Female,Hispanic,M6,TRUE,Company Inc.,Sales Operations,Sales Enablement,2999-12-31,,,Manager,06--Manager (M4-6),M,6,TRUE,2.197377502,03--2-3 years,Female/Non-binary,02--Minority
e003585,2022-09-09,2023-05-04,Production,Female,Hispanic,M5,TRUE,Company Inc.,Quality Control,Inspection and Testing,2023-05-04,Position Elimination,FALSE,Manager,06--Manager (M4-6),M,5,TRUE,1.590062112,02--1-2 years,Female/Non-binary,02--Minority
e003586,2022-09-02,2023-07-12,Administrative,Male,Asian,IC1,FALSE,Company Inc.,Communications,Marketing,2023-07-12,Work/Life Balance,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.399585921,02--1-2 years,Male,01--Asian
e003587,2022-09-27,,Sales,Male,Asian,IC4,FALSE,Company Inc.,Business,Account Management,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,2.194616977,03--2-3 years,Male,01--Asian
e003588,2022-09-15,2022-10-18,Administrative,Female,Asian,IC2,FALSE,Company Inc.,Legal,Commercial,2022-10-18,Work/Life Balance,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,2.136645963,03--2-3 years,Female/Non-binary,01--Asian
e003589,2022-09-27,2024-05-24,Sales,Male,Asian,IC4,FALSE,Company Inc.,Retail,Retail Support,2024-05-24,Company Confidence,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,0.5244996549,01--0.5-1 years,Male,01--Asian
e003590,2022-09-30,,Sales,Female,White,IC9,FALSE,Company Inc.,Retail,Merchandising,2999-12-31,,,Principal,05--Principal (IC 8-10),IC,9,FALSE,2.186335404,03--2-3 years,Female/Non-binary,00--White
e003591,2022-09-09,,Sales,Female,Asian,IC2,FALSE,Company Inc.,Sales Training,Product Training,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,2.244306418,03--2-3 years,Female/Non-binary,01--Asian
e003592,2022-09-20,2023-04-28,Administrative,Female,Black,IC1,TRUE,Company Inc.,Legal,Regulatory and Compliance,2023-04-28,Role Mismatch,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.606625259,02--1-2 years,Female/Non-binary,02--Minority
e003593,2022-09-02,,Administrative,Non-binary,Asian,S2,FALSE,Company Inc.,IT Services,IT Support,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,2.26363009,03--2-3 years,Female/Non-binary,01--Asian
e003594,2022-09-13,2022-12-20,Administrative,Non-binary,Asian,IC7,FALSE,Company Inc.,Finance,Internal Audit,2022-12-20,Position Elimination,FALSE,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.962732919,02--1-2 years,Female/Non-binary,01--Asian
e003595,2022-09-27,2023-02-15,Production,Female,Asian,M4,FALSE,Company Inc.,Quality Control,Production Audits,2023-02-15,Conflict with Work Location / Return to Work,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,1.805383023,02--1-2 years,Female/Non-binary,01--Asian
e003596,2022-09-06,,Administrative,Male,Asian,M5,FALSE,Company Inc.,People,Recruiting,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,2.252587992,03--2-3 years,Male,01--Asian
e003597,2022-09-16,2023-03-30,Sales,Male,Asian,IC1,FALSE,Company Inc.,Business,Business Development,2023-03-30,Company Culture,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.686680469,02--1-2 years,Male,01--Asian
e003598,2022-09-09,2024-03-19,Production,Male,Asian,IC7,FALSE,Company Inc.,Software,Software Infrastructure,2024-03-19,Golden Opportunity,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,0.7066942719,01--0.5-1 years,Male,01--Asian
e003599,2022-09-22,2024-04-04,Production,Female,Asian,IC5,FALSE,Company Inc.,Quality Control,Inspection and Testing,2024-04-04,Work/Life Balance,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,0.6625258799,01--0.5-1 years,Female/Non-binary,01--Asian
e003600,2022-09-27,2023-11-20,Sales,Male,Hispanic,IC4,TRUE,Company Inc.,Consumer,Telemarketing,2023-11-20,Limited Internal Mobility Options,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.037957212,02--1-2 years,Male,02--Minority
e003601,2022-09-05,,Production,Female,White,S2,FALSE,Company Inc.,Research,Product Management and Strategy,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,2.255348516,03--2-3 years,Female/Non-binary,00--White
e003602,2022-09-08,2023-07-24,Administrative,Female,Black,IC3,TRUE,Company Inc.,Legal,Commercial,2023-07-24,Golden Opportunity,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,1.366459627,02--1-2 years,Female/Non-binary,02--Minority
e003603,2022-09-02,,Administrative,Female,Black,S1,TRUE,Company Inc.,Risk Management,Strategic Risk,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,2.26363009,03--2-3 years,Female/Non-binary,02--Minority
e003604,2022-09-22,2024-01-29,Sales,Female,Black,S1,TRUE,Company Inc.,Business,Business Direct,2024-01-29,Position Elimination,FALSE,Support,01--Support (S1-3),S,1,FALSE,0.8447204969,01--0.5-1 years,Female/Non-binary,02--Minority
e003605,2022-09-09,2023-04-24,Administrative,Female,Hispanic,IC3,TRUE,Company Inc.,Communications,Market Research,2023-04-24,Career Change,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,1.617667357,02--1-2 years,Female/Non-binary,02--Minority
e003606,2022-09-14,,Production,Female,Asian,IC7,FALSE,Company Inc.,Service Delivery,Product Maintenance,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,2.230503796,03--2-3 years,Female/Non-binary,01--Asian
e003607,2022-09-29,2023-01-02,Production,Male,White,S3,FALSE,Company Inc.,Hardware,Supply Chain Management,2023-01-02,Role Clarity,TRUE,Support,01--Support (S1-3),S,3,FALSE,1.926846101,02--1-2 years,Male,00--White
e003608,2022-09-15,2022-10-03,Sales,Male,Hispanic,S3,TRUE,Company Inc.,Business,Business Direct,2022-10-03,Career Change,TRUE,Support,01--Support (S1-3),S,3,FALSE,2.17805383,03--2-3 years,Male,02--Minority
e003609,2022-09-22,2024-02-07,Administrative,Female,White,IC3,FALSE,Company Inc.,Communications,Commercials,2024-02-07,Performance,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.8198757764,01--0.5-1 years,Female/Non-binary,00--White
e003610,2022-09-19,2023-02-20,Administrative,Male,Black,S3,TRUE,Company Inc.,People,Talent Development,2023-02-20,Performance,FALSE,Support,01--Support (S1-3),S,3,FALSE,1.7915804,02--1-2 years,Male,02--Minority
e003611,2022-09-06,2023-02-07,Sales,Male,Hispanic,IC6,TRUE,Company Inc.,Retail,Merchandising,2023-02-07,Compensation/Benefits,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.827467219,02--1-2 years,Male,02--Minority
e003612,2022-09-14,2024-03-18,Production,Male,Black,IC3,TRUE,Company Inc.,Quality Control,Process Control,2024-03-18,Role Mismatch,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.7094547964,01--0.5-1 years,Male,02--Minority
e003613,2022-09-29,2023-06-16,Production,Non-binary,Hispanic,IC1,TRUE,Company Inc.,Research,Hardware Research,2023-06-16,Career Progression,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.471359558,02--1-2 years,Female/Non-binary,02--Minority
e003614,2022-09-23,2024-02-19,Sales,Female,White,M4,FALSE,Company Inc.,Sales Operations,Sales Enablement,2024-02-19,Role Clarity,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,0.7867494824,01--0.5-1 years,Female/Non-binary,00--White
e003615,2022-09-13,,Sales,Non-binary,Asian,S2,FALSE,Company Inc.,Sales Training,Sales Development,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,2.23326432,03--2-3 years,Female/Non-binary,01--Asian
e003616,2022-09-30,2024-04-25,Administrative,Non-binary,Asian,S2,FALSE,Company Inc.,Communications,Marketing,2024-04-25,Leadership,TRUE,Support,01--Support (S1-3),S,2,FALSE,0.6045548654,01--0.5-1 years,Female/Non-binary,01--Asian
e003617,2022-09-16,2022-11-29,Administrative,Female,White,IC2,FALSE,Company Inc.,Legal,Commercial,2022-11-29,Role Clarity,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,2.020703934,03--2-3 years,Female/Non-binary,00--White
e003618,2022-09-19,,Administrative,Male,Hispanic,S1,TRUE,Company Inc.,People,Compensation,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,2.216701173,03--2-3 years,Male,02--Minority
e003619,2022-09-07,2022-10-11,Production,Male,Hispanic,IC3,TRUE,Company Inc.,Research,Consumer Research,2022-10-11,Management,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,2.155969634,03--2-3 years,Male,02--Minority
e003620,2022-09-27,,Sales,Female,Asian,IC3,FALSE,Company Inc.,Business,Business Development,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,2.194616977,03--2-3 years,Female/Non-binary,01--Asian
e003621,2022-09-06,2023-09-21,Sales,Male,Hispanic,S2,TRUE,Company Inc.,Business,Business Direct,2023-09-21,Work/Life Balance,TRUE,Support,01--Support (S1-3),S,2,FALSE,1.203588682,02--1-2 years,Male,02--Minority
e003622,2022-09-06,2023-01-19,Administrative,Non-binary,Black,IC1,TRUE,Company Inc.,Communications,Marketing,2023-01-19,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.879917184,02--1-2 years,Female/Non-binary,02--Minority
e003623,2022-09-20,2023-06-22,Administrative,Non-binary,Hispanic,IC5,TRUE,Company Inc.,Communications,Market Research,2023-06-22,Work/Life Balance,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,1.454796411,02--1-2 years,Female/Non-binary,02--Minority
e003624,2022-09-15,2023-04-14,Administrative,Male,Black,S2,TRUE,Company Inc.,Finance,Accounting,2023-04-14,Work Environment,TRUE,Support,01--Support (S1-3),S,2,FALSE,1.645272602,02--1-2 years,Male,02--Minority
e003625,2022-09-28,2023-11-22,Production,Female,Asian,S2,FALSE,Company Inc.,Service Delivery,Installation and Deployment,2023-11-22,Compensation/Benefits,TRUE,Support,01--Support (S1-3),S,2,FALSE,1.032436163,02--1-2 years,Female/Non-binary,01--Asian
e003626,2022-09-14,,Sales,Female,White,S1,FALSE,Company Inc.,Retail,Merchandising,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,2.230503796,03--2-3 years,Female/Non-binary,00--White
e003627,2022-09-22,2022-11-14,Production,Male,Black,IC8,TRUE,Company Inc.,Quality Control,Production Audits,2022-11-14,Company Confidence,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,2.062111801,03--2-3 years,Male,02--Minority
e003628,2022-09-27,2023-03-01,Production,Female,Asian,IC1,FALSE,Company Inc.,Service Delivery,Customer Support,2023-03-01,Leadership,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.76673568,02--1-2 years,Female/Non-binary,01--Asian
e003629,2022-09-07,,Production,Female,White,IC2,FALSE,Company Inc.,Service Delivery,Customer Support,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,2.249827467,03--2-3 years,Female/Non-binary,00--White
e003630,2022-09-22,2023-02-16,Administrative,Female,Hispanic,IC4,TRUE,Company Inc.,IT Services,IT Support,2023-02-16,Conflict with Work Location / Return to Work,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.802622498,02--1-2 years,Female/Non-binary,02--Minority
e003631,2022-09-05,2023-03-23,Administrative,Female,Black,IC3,TRUE,Company Inc.,IT Services,Information Security,2023-03-23,Gross Misconduct,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,1.706004141,02--1-2 years,Female/Non-binary,02--Minority
e003632,2022-09-15,2023-07-18,Production,Female,Asian,S3,FALSE,Company Inc.,Quality Control,Production Audits,2023-07-18,Career Change,TRUE,Support,01--Support (S1-3),S,3,FALSE,1.383022774,02--1-2 years,Female/Non-binary,01--Asian
e003633,2022-09-05,2022-12-19,Administrative,Non-binary,White,IC6,FALSE,Company Inc.,People,Compensation,2022-12-19,Role Clarity,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.965493444,02--1-2 years,Female/Non-binary,00--White
e003634,2022-09-09,2023-03-27,Sales,Female,Black,IC4,TRUE,Company Inc.,Business,Business Direct,2023-03-27,Golden Opportunity,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,1.694962043,02--1-2 years,Female/Non-binary,02--Minority
e003635,2022-09-01,2023-12-29,Administrative,Male,White,M5,FALSE,Company Inc.,Finance,Investor Relations,2023-12-29,Company Confidence,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,0.9302967564,01--0.5-1 years,Male,00--White
e003636,2022-09-16,2022-11-23,Production,Female,Asian,IC7,FALSE,Company Inc.,Quality Control,Inspection and Testing,2022-11-23,Performance,FALSE,Staff,04--Staff (IC 6-7),IC,7,FALSE,2.037267081,03--2-3 years,Female/Non-binary,01--Asian
e003637,2022-09-13,2023-12-26,Sales,Female,Black,IC5,TRUE,Company Inc.,Sales Operations,Sales Forecasting,2023-12-26,Work Environment,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,0.9385783299,01--0.5-1 years,Female/Non-binary,02--Minority
e003638,2022-09-28,,Administrative,Female,Hispanic,IC2,TRUE,Company Inc.,Legal,Commercial,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,2.191856453,03--2-3 years,Female/Non-binary,02--Minority
e003639,2022-09-27,2023-07-25,Sales,Female,White,IC1,FALSE,Company Inc.,Consumer,Telemarketing,2023-07-25,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.363699103,02--1-2 years,Female/Non-binary,00--White
e003640,2022-09-02,2023-03-09,Sales,Female,Asian,IC2,FALSE,Company Inc.,Sales Operations,Sales Forecasting,2023-03-09,Career Progression,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,1.744651484,02--1-2 years,Female/Non-binary,01--Asian
e003641,2022-09-20,,Sales,Female,Black,S2,TRUE,Company Inc.,Sales Operations,Sales Forecasting,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,2.213940649,03--2-3 years,Female/Non-binary,02--Minority
e003642,2022-09-22,2024-05-13,Production,Female,Asian,IC7,FALSE,Company Inc.,Software,Software Infrastructure,2024-05-13,Compensation/Benefits,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,0.5548654244,01--0.5-1 years,Female/Non-binary,01--Asian
e003643,2022-09-12,2023-09-12,Production,Female,Black,M4,TRUE,Company Inc.,Quality Control,Process Control,2023-09-12,Performance,FALSE,Manager,06--Manager (M4-6),M,4,TRUE,1.228433402,02--1-2 years,Female/Non-binary,02--Minority
