employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority
e002938,2021-08-23,2022-11-24,Sales,Female,Hispanic,IC5,True
e002939,2021-08-06,2024-04-03,Sales,Female,Asian,IC4,False
e002940,2021-08-23,,Production,Male,Asian,S3,False
e002941,2021-08-18,,Production,Female,Hispanic,IC3,True
e002942,2021-08-30,2022-04-06,Sales,Female,Asian,IC6,False
e002943,2021-08-10,,Production,Female,Asian,IC2,False
e002944,2021-09-13,2023-10-30,Production,Male,White,IC9,False
e002945,2021-09-21,2022-02-09,Sales,Female,Black,IC8,True
e002946,2021-09-21,,Production,Male,Asian,S3,False
e002947,2021-09-09,2022-06-27,Administrative,Male,White,IC8,False
e002948,2021-09-29,2023-07-28,Administrative,Female,Asian,IC5,False
e002949,2021-09-07,,Sales,Female,White,S1,False
e002950,2021-09-20,2024-10-16,Sales,Female,White,S1,False
e002951,2021-09-17,,Production,Female,White,IC5,False
e002952,2021-09-28,2023-05-29,Sales,Non-binary,Black,IC1,True
e002953,2021-09-01,,Sales,Male,White,S3,False
e002954,2021-09-13,2023-03-23,Administrative,Female,White,IC5,False
e002955,2021-09-29,2024-05-08,Administrative,Male,White,S3,False
e002956,2021-09-22,2023-05-19,Sales,Female,Asian,M4,False
e002957,2021-09-15,2024-03-29,Sales,Female,Black,IC4,True
e002958,2021-09-24,2023-11-14,Production,Male,Hispanic,M7,True
e002959,2021-09-07,,Production,Male,Asian,S1,False
e002960,2021-09-13,2022-02-18,Sales,Female,Asian,IC3,False
e002961,2021-09-24,2022-02-04,Sales,Female,Hispanic,IC4,True
e002962,2021-09-02,,Administrative,Female,Hispanic,IC3,True
e002963,2021-09-24,2022-02-10,Administrative,Male,White,S1,False
e002964,2021-09-16,,Sales,Female,Black,IC4,True
e002965,2021-09-09,2022-07-11,Sales,Male,Asian,IC4,False
e002966,2021-09-08,2022-04-13,Sales,Female,Asian,IC4,False
e002967,2021-09-10,2023-10-05,Production,Male,Asian,S2,False
e002968,2021-09-17,2024-03-14,Production,Female,Asian,S3,False
e002969,2021-09-21,2023-02-16,Sales,Male,Asian,M6,False
e002970,2021-09-24,2022-04-25,Production,Male,Black,S3,True
e002971,2021-10-19,,Administrative,Non-binary,Asian,S1,False
e002972,2021-10-06,2022-02-09,Production,Female,Asian,IC6,False
e002973,2021-10-14,2024-02-23,Sales,Female,Asian,IC1,False
e002974,2021-10-05,2023-06-19,Sales,Male,White,IC3,False
e002975,2021-10-28,2023-07-07,Sales,Female,White,IC3,False
e002976,2021-10-18,,Sales,Female,Black,S2,True
e002977,2021-10-28,2024-02-26,Production,Male,Asian,IC5,False
e002978,2021-10-20,2024-06-06,Production,Male,White,IC1,False
e002979,2021-10-01,2022-12-06,Administrative,Male,Hispanic,IC8,True
e002980,2021-10-26,2023-11-17,Sales,Male,White,IC6,False
e002981,2021-10-19,2022-02-01,Sales,Female,Black,S3,True
e002982,2021-10-28,,Administrative,Female,Hispanic,IC4,True
e002983,2021-10-22,,Administrative,Female,Black,IC7,True
e002984,2021-10-21,2022-12-16,Sales,Female,Asian,IC5,False
e002985,2021-10-11,,Production,Male,Asian,IC3,False
e002986,2021-10-18,2023-03-31,Administrative,Female,Black,IC3,True
e002987,2021-10-18,2024-04-08,Sales,Female,Black,S2,True
e002988,2021-10-11,2023-03-16,Sales,Male,Black,IC5,True
e002989,2021-10-07,,Administrative,Female,Hispanic,M5,True
e002990,2021-10-12,,Sales,Female,Asian,IC4,False
e002991,2021-10-04,2023-06-22,Administrative,Female,Hispanic,IC1,True
e002992,2021-10-29,2022-11-09,Sales,Female,Black,IC6,True
e002993,2021-10-20,,Sales,Female,Hispanic,IC7,True
e002994,2021-10-14,2022-04-13,Production,Female,Asian,IC2,False
e002995,2021-10-29,2022-05-17,Administrative,Male,Asian,IC1,False
e002996,2021-10-13,2021-12-10,Sales,Female,Asian,M4,False
e002997,2021-10-26,2023-01-19,Sales,Non-binary,Hispanic,IC1,True
e002998,2021-10-11,,Production,Male,Asian,IC1,False
e002999,2021-10-14,2023-05-30,Production,Male,Asian,S2,False
e003000,2021-10-28,,Production,Female,Hispanic,IC6,True
e003001,2021-10-25,2022-04-04,Production,Female,White,IC5,False
e003002,2021-10-06,,Sales,Male,Hispanic,IC1,True
e003003,2021-10-11,2022-11-24,Sales,Non-binary,Hispanic,IC7,True
e003004,2021-12-02,,Sales,Female,Asian,IC2,False
e003005,2021-12-16,2024-02-20,Production,Female,White,IC4,False
e003006,2021-12-20,2023-06-07,Administrative,Male,Hispanic,IC6,True
e003007,2021-12-29,,Sales,Female,Hispanic,IC2,True
e003008,2021-12-14,,Administrative,Male,White,M7,False
e003009,2021-12-23,2022-12-21,Administrative,Female,Asian,IC7,False
e003010,2021-12-31,,Sales,Female,Asian,M4,False
e003011,2022-01-03,2023-06-06,Sales,Female,Asian,S1,False
e003012,2022-01-26,,Administrative,Female,White,IC6,False
e003013,2022-01-20,,Sales,Female,Black,IC1,True
e003014,2022-01-18,2023-04-21,Production,Female,Asian,M5,False
e003015,2022-01-04,2022-11-09,Sales,Female,White,S2,False
e003016,2022-02-18,,Administrative,Female,Asian,IC5,False
e003017,2022-02-09,2024-06-18,Administrative,Male,Asian,IC7,False
e003018,2022-02-24,2023-10-27,Sales,Female,White,IC3,False
e003019,2022-02-01,2022-04-19,Administrative,Male,Black,IC2,True
e003020,2022-02-11,2023-06-14,Administrative,Female,Black,IC1,True
e003021,2022-02-11,2024-02-19,Administrative,Female,Asian,IC2,False
e003022,2022-02-02,2022-12-20,Production,Female,White,IC7,False
e003023,2022-02-01,,Sales,Female,White,IC7,False
e003024,2022-02-24,2024-11-27,Administrative,Female,White,IC6,False
e003025,2022-02-08,2023-02-21,Administrative,Female,Asian,S3,False
e003026,2022-02-16,,Production,Female,White,S3,False
e003027,2022-02-23,2024-03-01,Production,Male,White,IC1,False
e003028,2022-02-10,,Sales,Male,Asian,IC6,False
e003029,2022-02-04,,Administrative,Male,White,S2,False
e003030,2022-02-09,2024-04-25,Sales,Female,Black,S2,True
e003031,2022-02-28,2024-03-26,Administrative,Female,Hispanic,IC2,True
e003032,2022-02-04,,Administrative,Female,Asian,M4,False
e003033,2022-02-16,2023-07-28,Production,Female,White,IC6,False
e003034,2022-02-22,2022-12-01,Sales,Female,White,IC3,False
e003035,2022-02-24,,Administrative,Female,Hispanic,IC1,True
e003036,2022-02-17,,Production,Male,Asian,IC1,False
e003037,2022-02-08,,Sales,Male,Black,IC3,True
e003038,2022-02-04,2022-12-14,Production,Male,Black,S3,True
e003039,2022-02-21,2022-08-18,Administrative,Female,White,S3,False
e003040,2022-02-21,2022-04-29,Sales,Female,Asian,IC6,False
e003041,2022-02-21,,Sales,Female,Hispanic,IC4,True
e003042,2022-02-16,,Sales,Female,Asian,IC2,False
e003043,2022-02-08,,Production,Female,White,S2,False
e003044,2022-02-28,2024-02-26,Sales,Male,White,IC3,False
e003045,2022-02-08,2022-05-13,Sales,Non-binary,Asian,IC3,False
e003046,2022-02-11,2022-11-15,Administrative,Male,Black,IC3,True
e003047,2022-02-08,2022-12-26,Production,Female,Asian,IC2,False
e003048,2022-02-08,,Production,Female,White,IC5,False
e003049,2022-02-23,,Production,Female,Black,S2,True
e003050,2022-02-14,,Production,Non-binary,Asian,M4,False
e003051,2022-02-14,,Production,Female,Asian,S1,False
e003052,2022-02-07,2023-04-03,Production,Male,Hispanic,IC3,True
e003053,2022-02-17,,Production,Female,Asian,S3,False
e003054,2022-02-14,2023-06-14,Sales,Male,Asian,IC2,False
e003055,2022-02-11,2023-04-14,Administrative,Female,Black,S2,True
e003056,2022-02-10,,Administrative,Female,Black,M4,True
e003057,2022-02-11,2023-06-13,Sales,Male,Black,M5,True
e003058,2022-02-08,2022-12-22,Sales,Male,Asian,M6,False
e003059,2022-02-09,2023-03-16,Production,Male,Black,S3,True
e003060,2022-02-14,,Administrative,Female,White,S1,False
e003061,2022-02-08,,Administrative,Female,Black,M6,True
e003062,2022-02-03,2023-06-09,Administrative,Female,Asian,IC4,False
e003063,2022-02-10,2024-01-24,Sales,Female,Hispanic,IC5,True
e003064,2022-02-14,2024-03-29,Production,Male,White,IC4,False
e003065,2022-02-11,2022-12-14,Sales,Male,Hispanic,IC2,True
e003066,2022-02-08,2022-11-07,Production,Female,White,IC4,False
e003067,2022-02-02,,Sales,Male,Black,M6,True
e003068,2022-02-28,,Administrative,Female,Asian,IC1,False
e003069,2022-02-28,2022-04-22,Administrative,Male,Asian,S3,False
e003070,2022-02-25,,Production,Male,White,IC6,False
e003071,2022-02-01,2023-10-12,Production,Female,Asian,S2,False
e003072,2022-02-10,2023-04-28,Production,Male,Hispanic,IC3,True
e003073,2022-02-23,2022-11-15,Administrative,Female,Asian,M4,False
e003074,2022-02-02,2023-04-05,Sales,Female,Hispanic,IC1,True
e003075,2022-02-21,,Administrative,Non-binary,Asian,S2,False
e003076,2022-02-11,,Administrative,Non-binary,Asian,IC1,False
e003077,2022-02-02,2023-06-29,Sales,Non-binary,White,M7,False
e003078,2022-02-14,2022-07-18,Sales,Female,White,S1,False
e003079,2022-02-10,2023-03-22,Sales,Female,Hispanic,IC2,True
e003080,2022-02-24,,Sales,Male,Black,IC3,True
e003081,2022-02-17,2022-04-28,Sales,Male,Asian,S2,False
e003082,2022-02-23,2022-12-27,Administrative,Female,Black,M4,True
e003083,2022-02-14,2023-03-16,Sales,Female,Hispanic,M5,True
e003084,2022-02-16,2023-02-14,Administrative,Male,Black,S3,True
e003085,2022-02-17,2023-09-08,Production,Female,White,IC2,False
e003086,2022-02-16,,Administrative,Male,Hispanic,IC6,True
e003087,2022-02-14,2022-04-27,Administrative,Female,Asian,IC1,False
e003088,2022-02-07,2022-12-30,Administrative,Female,White,S1,False
e003089,2022-02-04,2024-04-02,Sales,Female,Asian,IC8,False
e003090,2022-02-08,2024-04-12,Production,Male,Black,S2,True
e003091,2022-02-23,2022-07-28,Production,Female,White,M7,False
e003092,2022-02-11,,Production,Male,Black,S3,True
e003093,2022-02-28,2023-04-20,Production,Male,Asian,M5,False
e003094,2022-02-01,2023-02-24,Sales,Female,White,S3,False
e003095,2022-02-04,,Production,Female,Asian,IC3,False
e003096,2022-02-02,2022-12-08,Sales,Female,Asian,IC1,False
e003097,2022-02-17,,Sales,Female,Asian,IC1,False
e003098,2022-02-10,,Sales,Male,Asian,IC4,False
e003099,2022-02-11,,Sales,Male,White,S3,False
e003100,2022-02-11,,Administrative,Female,Asian,M7,False
e003101,2022-02-16,2023-02-15,Sales,Male,Hispanic,IC1,True
e003102,2022-02-24,,Production,Non-binary,White,S2,False
e003103,2022-02-25,2024-05-27,Administrative,Female,White,IC6,False
e003104,2022-02-07,2023-06-05,Administrative,Non-binary,Asian,IC3,False
e003105,2022-02-14,2022-05-19,Sales,Female,Hispanic,S3,True
e003106,2022-02-16,2024-04-22,Production,Male,Hispanic,S2,True
e003107,2022-02-04,,Sales,Female,White,IC6,False
e003108,2022-02-02,,Sales,Male,Asian,IC4,False
e003109,2022-02-25,,Production,Male,Asian,IC3,False
e003110,2022-02-14,2022-04-15,Administrative,Female,Asian,M6,False
e003111,2022-02-14,2022-05-30,Sales,Male,Hispanic,S3,True
e003112,2022-02-18,2023-10-13,Administrative,Male,Asian,IC1,False
e003113,2022-02-21,2023-06-14,Administrative,Female,Black,S3,True
e003114,2022-02-08,,Production,Female,Black,IC5,True
e003115,2022-02-04,,Production,Female,Hispanic,S3,True
e003116,2022-02-23,2023-05-23,Sales,Male,Black,IC3,True
e003117,2022-02-11,,Production,Female,Hispanic,IC3,True
e003118,2022-02-14,,Sales,Male,Hispanic,IC1,True
e003119,2022-02-11,,Production,Female,Asian,S1,False
e003120,2022-02-15,2024-04-15,Sales,Female,Hispanic,IC1,True
e003121,2022-02-15,2023-02-09,Administrative,Male,Hispanic,IC4,True
e003122,2022-02-25,2023-03-30,Sales,Female,Black,M5,True
e003123,2022-02-28,,Production,Male,Hispanic,S2,True
e003124,2022-02-24,2023-07-10,Sales,Male,Asian,S2,False
e003125,2022-02-08,,Sales,Male,Asian,IC8,False
e003126,2022-02-17,,Sales,Female,Asian,IC2,False
e003127,2022-02-18,,Administrative,Male,White,IC5,False
e003128,2022-02-04,,Sales,Female,Black,IC6,True
e003129,2022-02-11,2023-10-27,Administrative,Female,Black,IC2,True
e003130,2022-02-21,,Production,Non-binary,Hispanic,IC5,True
e003131,2022-02-02,2022-04-25,Sales,Non-binary,White,M5,False
e003132,2022-02-25,2023-07-07,Administrative,Female,Black,IC2,True
e003133,2022-02-07,2023-03-20,Production,Male,Hispanic,M6,True
e003134,2022-02-15,,Production,Female,Black,IC5,True
e003135,2022-02-22,2023-06-09,Sales,Female,Asian,IC5,False
e003136,2022-02-24,2024-10-30,Administrative,Male,Asian,IC5,False
e003137,2022-02-22,2023-05-04,Sales,Male,Asian,S1,False
e003138,2022-02-22,,Administrative,Male,Asian,IC4,False
e003139,2022-02-07,2022-12-15,Sales,Male,Hispanic,IC1,True
e003140,2022-02-23,2022-07-12,Production,Female,Hispanic,IC7,True
e003141,2022-02-09,,Administrative,Female,Hispanic,S1,True
e003142,2022-02-11,2022-10-17,Sales,Female,Asian,M4,False
e003143,2022-02-25,,Sales,Male,Asian,M4,False
e003144,2022-02-24,2023-03-13,Sales,Female,Asian,IC3,False
e003145,2022-02-09,2022-11-04,Administrative,Male,Black,IC2,True
e003146,2022-02-23,2022-07-21,Sales,Male,Black,S2,True
e003147,2022-02-21,2023-02-27,Production,Male,Asian,M4,False
e003148,2022-02-28,,Administrative,Female,Asian,S2,False
e003149,2022-02-01,2023-05-11,Sales,Female,White,IC1,False
e003150,2022-02-11,,Administrative,Female,White,IC7,False
e003151,2022-02-15,2023-02-28,Production,Male,Asian,IC2,False
e003152,2022-02-15,,Administrative,Male,Hispanic,IC3,True
e003153,2022-02-23,,Administrative,Male,Asian,IC3,False
e003154,2022-02-08,2024-03-26,Administrative,Male,Asian,S1,False
e003155,2022-02-21,,Sales,Non-binary,White,S3,False
e003156,2022-02-25,,Administrative,Female,Black,IC1,True
e003157,2022-02-08,2024-05-01,Administrative,Male,Hispanic,S2,True
e003158,2022-02-15,2024-05-06,Administrative,Female,Asian,IC7,False
e003159,2022-02-21,,Sales,Male,Asian,S2,False
e003160,2022-02-11,,Sales,Female,Asian,IC6,False
e003161,2022-02-04,2022-08-23,Production,Male,Black,S2,True
e003162,2022-02-11,2024-02-08,Administrative,Female,Hispanic,S1,True
e003163,2022-02-11,,Sales,Female,Black,IC4,True
e003164,2022-02-14,2022-07-18,Sales,Female,White,IC1,False
e003165,2022-02-10,,Production,Female,Black,S1,True
e003166,2022-02-09,,Administrative,Female,Hispanic,S3,True
e003167,2022-02-22,2023-04-03,Sales,Male,Asian,S3,False
e003168,2022-02-14,2022-06-17,Administrative,Female,Asian,IC7,False
e003169,2022-02-03,2022-06-20,Sales,Non-binary,Asian,S2,False
e003170,2022-02-25,2023-10-06,Production,Male,Asian,IC1,False
e003171,2022-02-01,2024-04-08,Sales,Female,Asian,IC6,False
e003172,2022-02-25,2024-10-17,Administrative,Female,White,IC5,False
e003173,2022-02-22,2022-11-08,Production,Male,Hispanic,S1,True
e003174,2022-02-03,,Administrative,Male,White,IC1,False
e003175,2022-02-25,2023-02-03,Production,Male,Hispanic,IC4,True
e003176,2022-02-16,,Production,Male,White,IC6,False
e003177,2022-02-25,,Production,Female,Asian,IC8,False
e003178,2022-02-17,2023-06-08,Production,Female,Asian,S1,False
e003179,2022-02-04,,Production,Female,Black,IC2,True
e003180,2022-02-03,2022-04-22,Administrative,Male,Hispanic,IC5,True
e003181,2022-02-02,2022-04-06,Sales,Male,Hispanic,S2,True
e003182,2022-02-25,2022-04-05,Production,Male,Asian,IC5,False
e003183,2022-02-07,,Sales,Non-binary,Asian,S3,False
e003184,2022-02-10,2023-01-13,Administrative,Female,White,M5,False
e003185,2022-02-21,,Sales,Male,White,S3,False
e003186,2022-02-24,2023-05-15,Sales,Male,White,S3,False
e003187,2022-02-07,2024-02-05,Sales,Female,Hispanic,S3,True
e003188,2022-02-18,2023-05-22,Sales,Male,Black,S3,True
e003189,2022-02-25,2024-03-28,Production,Male,White,IC2,False
e003190,2022-02-07,,Sales,Male,Asian,IC5,False
e003191,2022-02-11,2022-06-23,Administrative,Female,White,IC1,False
e003192,2022-02-18,2023-03-01,Administrative,Female,Asian,IC7,False
e003193,2022-02-07,2023-07-05,Administrative,Female,Hispanic,IC3,True
e003194,2022-02-23,2023-02-01,Production,Male,Black,IC1,True
e003195,2022-02-25,2023-06-22,Administrative,Female,Asian,S3,False
e003196,2022-02-23,2023-04-04,Production,Female,Asian,IC1,False
e003197,2022-02-16,2023-07-04,Production,Female,Asian,IC5,False
e003198,2022-02-17,2023-02-16,Sales,Female,White,M4,False
e003199,2022-02-24,2022-04-01,Sales,Male,Asian,S2,False
e003200,2022-02-07,,Sales,Female,Asian,IC1,False
e003201,2022-02-25,2022-11-24,Administrative,Female,White,IC2,False
e003202,2022-02-04,2023-06-29,Production,Male,Asian,IC2,False
e003203,2022-02-16,2024-01-08,Administrative,Male,Asian,M4,False
e003204,2022-02-16,2022-06-29,Sales,Male,Black,IC2,True
e003205,2022-02-08,2023-02-10,Production,Female,Asian,IC1,False
e003206,2022-02-28,2022-06-30,Administrative,Male,Asian,IC6,False
e003207,2022-02-17,2022-04-28,Production,Male,Asian,IC4,False
e003208,2022-02-04,,Sales,Female,Black,IC3,True
e003209,2022-02-25,,Production,Male,White,IC2,False
e003210,2022-02-22,,Sales,Male,Hispanic,M4,True
e003211,2022-02-22,2022-10-20,Production,Non-binary,Asian,S3,False
e003212,2022-03-08,2022-11-03,Sales,Non-binary,Asian,S3,False
e003213,2022-03-04,2022-04-01,Administrative,Male,Asian,IC6,False
e003214,2022-03-29,2024-02-16,Administrative,Female,Asian,IC1,False
e003215,2022-03-30,,Administrative,Male,Black,IC6,True
e003216,2022-03-07,2022-12-09,Sales,Female,White,IC8,False
e003217,2022-03-22,2023-07-18,Administrative,Female,Asian,IC1,False
e003218,2022-03-16,,Production,Female,Hispanic,IC1,True
e003219,2022-03-23,,Sales,Female,Hispanic,IC1,True
e003220,2022-03-02,2022-12-30,Sales,Female,Asian,IC4,False
e003221,2022-03-07,2022-12-19,Sales,Male,Asian,IC2,False
e003222,2022-03-23,2024-05-15,Administrative,Non-binary,Black,S3,True
e003223,2022-03-21,2023-04-21,Sales,Male,Asian,IC8,False
e003224,2022-03-23,2022-10-04,Sales,Female,Asian,S3,False
e003225,2022-03-14,2022-10-10,Production,Male,Asian,IC1,False
e003226,2022-03-11,2023-07-12,Administrative,Female,Asian,S2,False
e003227,2022-03-10,,Sales,Non-binary,White,IC3,False
e003228,2022-03-02,2024-04-08,Production,Non-binary,Hispanic,IC4,True
e003229,2022-03-01,2022-04-22,Administrative,Male,White,M6,False
e003230,2022-03-09,2023-06-02,Administrative,Female,Asian,IC1,False
e003231,2022-03-14,2022-07-07,Sales,Female,Black,IC1,True
e003232,2022-03-01,,Production,Female,Asian,S3,False
e003233,2022-03-29,,Sales,Female,Asian,S2,False
e003234,2022-03-04,2022-04-27,Administrative,Female,White,S1,False
e003235,2022-03-14,2022-05-10,Production,Female,Hispanic,S1,True
e003236,2022-03-08,2022-07-04,Production,Female,White,IC8,False
e003237,2022-03-30,2022-05-26,Sales,Female,White,IC3,False
e003238,2022-03-16,2023-05-12,Production,Male,White,M4,False
e003239,2022-03-29,,Production,Female,Hispanic,S2,True
e003240,2022-03-29,2023-03-10,Administrative,Female,Asian,IC2,False
e003241,2022-03-15,2023-06-12,Administrative,Female,Black,IC3,True
e003242,2022-03-21,2024-05-20,Administrative,Female,Asian,S1,False
e003243,2022-03-07,2024-02-26,Administrative,Male,Asian,M7,False
e003244,2022-03-10,2023-03-21,Sales,Female,White,M4,False
e003245,2022-03-15,2022-10-12,Production,Male,Asian,IC2,False
e003246,2022-03-04,2022-05-06,Sales,Male,Asian,M4,False
e003247,2022-03-08,2022-11-16,Sales,Male,Asian,M4,False
e003248,2022-03-22,2022-11-17,Sales,Non-binary,Hispanic,S2,True
e003249,2022-03-02,2024-03-04,Production,Male,Asian,S2,False
e003250,2022-03-31,2022-04-27,Administrative,Female,Asian,IC5,False
e003251,2022-03-17,2023-07-04,Sales,Non-binary,Hispanic,IC3,True
e003252,2022-03-29,2023-10-09,Production,Female,Asian,S1,False
e003253,2022-03-03,2022-05-25,Sales,Female,Hispanic,S3,True
e003254,2022-03-15,,Production,Non-binary,White,S2,False
e003255,2022-03-10,2024-04-02,Sales,Female,White,S3,False
e003256,2022-03-08,,Sales,Male,Hispanic,IC5,True
e003257,2022-03-28,2023-10-31,Production,Male,Hispanic,IC4,True
e003258,2022-03-29,2022-07-26,Sales,Male,Black,IC6,True
e003259,2022-03-07,2022-06-15,Administrative,Female,Black,S2,True
e003260,2022-03-02,2023-02-06,Administrative,Male,White,S1,False
e003261,2022-03-25,,Sales,Male,Black,IC7,True
e003262,2022-03-02,2023-12-27,Production,Male,Asian,S1,False
e003263,2022-03-14,2024-01-19,Sales,Female,Asian,IC1,False
e003264,2022-03-08,2023-06-01,Production,Female,Asian,M8,False
e003265,2022-03-07,2023-11-28,Sales,Female,White,S3,False
e003266,2022-03-28,2024-04-24,Administrative,Female,Hispanic,S1,True
e003267,2022-03-09,,Administrative,Female,White,S1,False
e003268,2022-03-09,2023-04-24,Production,Female,Asian,S1,False
e003269,2022-03-08,,Sales,Female,Asian,IC1,False
e003270,2022-03-17,2023-06-05,Administrative,Female,White,S3,False
e003271,2022-03-03,2024-11-26,Sales,Female,White,IC2,False
