employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level
e002849,2021-02-23,2023-12-05,Administrative,Male,Black,IC4
e002850,2021-02-23,2022-02-25,Production,Female,Asian,M6
e002851,2021-02-25,2023-12-29,Sales,Male,White,IC1
e002852,2021-02-08,2024-09-05,Administrative,Female,Black,M5
e002853,2021-02-01,2022-02-15,Sales,Female,Asian,S3
e002854,2021-02-02,2023-11-06,Production,Female,Asian,IC1
e002855,2021-02-25,2024-03-07,Production,Female,Black,IC1
e002856,2021-02-05,2024-05-31,Sales,Female,White,M6
e002857,2021-02-09,2022-10-05,Production,Female,Hispanic,IC1
e002858,2021-02-05,2021-07-14,Sales,Female,Black,M4
e002859,2021-02-02,2023-05-23,Sales,Female,White,IC2
e002860,2021-02-02,2023-02-28,Administrative,Female,Asian,S3
e002861,2021-02-25,2021-10-07,Administrative,Female,Black,IC3
e002862,2021-02-22,2023-11-07,Sales,Female,Asian,S3
e002863,2021-02-08,2023-10-31,Administrative,Female,White,S1
e002864,2021-02-22,2023-12-14,Sales,Male,White,IC4
e002865,2021-02-10,2023-10-30,Administrative,Female,Asian,IC6
e002866,2021-02-24,2021-11-08,Production,Female,Asian,S1
e002867,2021-02-09,2021-07-15,Sales,Male,Hispanic,S3
e002868,2021-02-18,2023-11-15,Sales,Female,Black,IC6
e002869,2021-02-26,2021-05-04,Administrative,Female,White,IC4
e002870,2021-02-10,2023-12-27,Production,Male,Asian,IC2
e002871,2021-02-18,2022-02-07,Sales,Male,Hispanic,IC2
e002872,2021-02-12,2023-11-03,Sales,Male,White,S2
e002873,2021-02-03,2021-04-26,Administrative,Male,White,S1
e002874,2021-02-15,2021-10-14,Production,Female,Asian,S2
e002875,2021-02-11,2021-12-08,Sales,Female,Asian,IC7
e002876,2021-02-05,2023-11-01,Administrative,Female,White,IC1
e002877,2021-02-17,2023-11-02,Administrative,Female,Hispanic,IC8
e002878,2021-02-17,2022-02-10,Administrative,Male,White,IC3
e002879,2021-02-15,2023-09-14,Production,Female,White,IC8
e002880,2021-02-25,2024-01-18,Administrative,Male,White,IC4
e002881,2021-02-25,2021-12-10,Administrative,Female,White,IC3
e002882,2021-02-12,2022-12-20,Sales,Female,Hispanic,IC7
e002883,2021-02-22,2024-03-28,Production,Male,Asian,IC5
e002884,2021-02-09,2022-02-08,Administrative,Male,Asian,IC1
e002885,2021-02-24,2023-09-20,Sales,Male,White,IC3
e002886,2021-02-19,2023-04-24,Production,Female,Asian,IC6
e002887,2021-02-09,2021-09-23,Administrative,Female,Hispanic,IC6
e002888,2021-02-19,2023-11-29,Sales,Male,Asian,IC2
e002889,2021-02-18,2023-07-26,Sales,Male,White,S1
e002890,2021-02-12,2023-07-04,Production,Female,Black,IC1
e002891,2021-02-26,2021-04-05,Administrative,Male,Hispanic,IC3
e002892,2021-02-05,2021-10-18,Production,Male,Hispanic,M4
e002893,2021-03-19,2022-09-19,Sales,Male,White,IC7
e002894,2021-03-26,2023-05-29,Production,Female,Asian,IC9
e002895,2021-03-02,2021-12-17,Sales,Female,Black,M5
e002896,2021-03-01,2021-12-31,Administrative,Male,Black,S2
e002897,2021-03-19,2022-02-22,Administrative,Female,Asian,S1
e002898,2021-03-05,2021-12-16,Sales,Male,Asian,IC4
e002899,2021-03-05,2022-02-22,Sales,Female,Asian,M6
e002900,2021-03-02,2023-06-15,Administrative,Female,White,IC4
e002901,2021-03-02,2023-08-23,Production,Male,Hispanic,IC4
e002902,2021-03-19,2023-09-05,Production,Female,Asian,IC2
e002903,2021-03-19,2021-12-21,Administrative,Female,Black,M5
e002904,2021-03-02,2023-08-31,Sales,Male,White,IC6
e002905,2021-03-22,2023-08-08,Sales,Male,Black,IC5
e002906,2021-03-08,2023-12-14,Administrative,Female,Black,IC6
e002907,2021-03-22,2021-10-20,Sales,Female,White,S1
e002908,2021-03-17,2024-03-04,Production,Female,Hispanic,IC2
e002909,2021-03-10,2023-06-29,Sales,Female,White,IC4
e002910,2021-03-25,2021-10-15,Administrative,Female,Hispanic,S2
e002911,2021-03-22,2022-01-20,Production,Female,Black,IC3
e002912,2021-03-23,2023-06-09,Production,Female,White,S3
e002913,2021-03-29,2024-01-24,Administrative,Male,White,M4
e002914,2021-03-19,2021-10-11,Sales,Female,White,M4
e002915,2021-03-18,2022-02-23,Sales,Female,Asian,S3
e002916,2021-03-02,2023-12-13,Administrative,Female,Hispanic,S2
e002917,2021-03-01,2023-04-27,Sales,Male,Asian,M4
e002918,2021-03-22,2021-05-06,Production,Male,White,IC2
e002919,2021-03-31,,Administrative,Male,Black,S3
e002920,2021-03-23,2024-07-25,Sales,Male,Black,IC5
e002921,2021-03-19,2023-03-17,Sales,Female,Black,IC4
e002922,2021-03-11,2024-03-04,Administrative,Female,Asian,IC4
e002923,2021-03-30,2022-12-05,Sales,Female,Asian,IC4
e002924,2021-03-19,2022-02-15,Production,Male,Black,IC4
e002925,2021-03-19,2021-11-12,Administrative,Female,White,M6
e002926,2021-03-29,2023-12-11,Administrative,Female,Asian,M4
e002927,2021-03-22,2021-10-14,Administrative,Female,Black,S1
e002928,2021-03-22,2023-08-04,Production,Male,Hispanic,IC3
e002929,2021-03-30,2022-08-03,Administrative,Male,White,IC4
e002930,2021-03-09,2022-08-18,Production,Female,Asian,IC3
e002931,2021-03-24,2023-04-17,Production,Male,White,IC2
e002932,2021-03-24,2021-07-02,Production,Female,Asian,IC6
e002933,2021-03-03,2021-10-15,Sales,Male,White,IC5
e002934,2021-03-22,2023-06-28,Administrative,Male,Hispanic,IC7
e002935,2021-03-24,2023-04-12,Administrative,Female,White,IC9
e002936,2021-03-17,2023-08-10,Sales,Female,White,IC8
e002937,2021-03-04,2023-09-19,Sales,Female,Black,S3
e002938,2021-03-31,2021-11-26,Administrative,Male,White,IC3
e002939,2021-03-31,2023-11-02,Production,Female,White,S1
e002940,2021-03-26,2023-05-02,Production,Male,Asian,M7
e002941,2021-03-04,2023-08-14,Sales,Female,Black,IC4
e002942,2021-03-23,2023-12-25,Production,Female,Hispanic,IC6
e002943,2021-03-12,2022-09-01,Administrative,Female,Hispanic,IC5
e002944,2021-03-22,2023-11-16,Sales,Male,Hispanic,S2
e002945,2021-03-10,2024-04-12,Production,Female,White,S3
e002946,2021-03-26,2021-12-09,Sales,Female,Black,IC3
e002947,2021-03-22,2023-03-16,Production,Female,Black,IC7
e002948,2021-03-09,2023-02-08,Sales,Male,Black,M6
e002949,2021-03-09,2021-10-12,Production,Female,Asian,S3
e002950,2021-03-16,2024-02-27,Sales,Female,Hispanic,S2
e002951,2021-03-30,2023-02-15,Sales,Female,Black,M5
e002952,2021-03-19,2021-10-13,Administrative,Female,Black,M5
e002953,2021-03-09,2021-10-06,Sales,Female,Asian,S2
e002954,2021-03-22,2021-10-05,Administrative,Male,Asian,M6
e002955,2021-03-02,2022-02-10,Sales,Female,Black,IC2
e002956,2021-03-05,2023-12-07,Sales,Male,Asian,IC2
e002957,2021-03-09,2023-03-07,Administrative,Female,Hispanic,IC7
e002958,2021-03-23,2022-10-14,Administrative,Male,Asian,IC6
e002959,2021-03-22,2022-09-21,Administrative,Male,Asian,IC7
e002960,2021-03-05,2021-07-06,Administrative,Female,Asian,IC4
e002961,2021-03-25,2021-10-04,Production,Female,Hispanic,IC2
e002962,2021-03-02,2022-03-16,Sales,Male,Hispanic,M9
e002963,2021-03-02,2023-08-21,Sales,Female,White,S3
e002964,2021-03-10,2023-03-03,Sales,Male,White,S2
e002965,2021-03-19,2021-04-02,Sales,Female,Asian,S3
e002966,2021-03-08,2021-09-01,Production,Female,Hispanic,IC5
e002967,2021-03-18,2021-12-08,Sales,Female,Black,IC1
e002968,2021-03-23,2021-11-18,Administrative,Female,Asian,IC2
e002969,2021-03-24,2023-08-30,Sales,Male,White,M7
e002970,2021-03-18,2021-12-29,Production,Male,Asian,IC3
e002971,2021-03-18,2021-04-16,Production,Male,Hispanic,S3
e002972,2021-03-24,2023-11-07,Administrative,Female,Black,IC7
e002973,2021-03-11,2023-01-13,Sales,Male,Asian,IC9
e002974,2021-03-05,2021-12-30,Production,Female,Asian,IC4
e002975,2021-03-30,2023-11-22,Sales,Female,White,IC4
e002976,2021-03-22,2022-01-03,Sales,Male,Asian,IC6
e002977,2021-03-08,2021-12-28,Sales,Female,Hispanic,S2
e002978,2021-03-05,2022-02-24,Production,Female,Asian,IC4
e002979,2021-03-22,2021-11-26,Administrative,Female,Hispanic,IC6
e002980,2021-03-17,2023-09-22,Administrative,Female,Hispanic,IC1
e002981,2021-03-16,2022-02-21,Sales,Female,Asian,IC2
e002982,2021-03-23,2023-05-01,Administrative,Male,White,IC1
e002983,2021-03-05,2022-06-03,Sales,Female,Asian,IC7
e002984,2021-03-11,2023-08-03,Sales,Female,Asian,IC3
e002985,2021-03-03,2022-03-31,Administrative,Male,Black,IC5
e002986,2021-03-15,2023-11-17,Sales,Female,Hispanic,IC4
e002987,2021-03-25,2024-03-20,Production,Female,Asian,IC4
e002988,2021-03-18,2024-02-05,Sales,Female,Asian,IC5
e002989,2021-03-30,2023-12-06,Production,Female,White,IC6
e002990,2021-03-30,2022-10-24,Production,Female,Hispanic,S3
e002991,2021-03-25,2021-12-24,Sales,Female,Black,IC3
e002992,2021-03-15,2024-04-02,Sales,Female,Hispanic,IC2
e002993,2021-04-21,2021-07-20,Administrative,Male,Hispanic,M6
e002994,2021-04-14,2023-09-20,Administrative,Female,White,S2
e002995,2021-04-01,2023-02-28,Production,Male,Hispanic,S2
e002996,2021-04-22,2023-02-13,Administrative,Female,Asian,IC6
e002997,2021-04-28,2023-11-28,Administrative,Male,Asian,IC6
e002998,2021-04-14,2023-06-14,Administrative,Female,Asian,IC4
e002999,2021-04-29,2023-11-01,Administrative,Female,Asian,S1
e003000,2021-04-09,2023-06-13,Production,Female,Hispanic,S3
e003001,2021-04-08,2023-12-12,Sales,Female,Hispanic,S3
e003002,2021-04-30,2023-10-26,Production,Female,White,IC1
e003003,2021-04-09,,Production,Female,Asian,IC2
e003004,2021-04-27,2022-02-09,Production,Female,White,M6
e003005,2021-04-28,2022-03-18,Sales,Male,Hispanic,M5
e003006,2021-04-01,2023-11-02,Production,Male,Asian,IC7
e003007,2021-04-08,2022-08-24,Sales,Male,Asian,IC1
e003008,2021-04-06,2021-12-23,Administrative,Male,Asian,M5
e003009,2021-04-16,2022-08-31,Administrative,Male,White,IC3
e003010,2021-04-30,2023-11-20,Administrative,Female,Asian,S3
e003011,2021-04-20,2023-09-05,Administrative,Female,Asian,S3
e003012,2021-04-08,2023-02-16,Administrative,Female,Black,S2
e003013,2021-04-16,2021-07-05,Sales,Male,Asian,IC1
e003014,2021-04-20,2022-02-24,Sales,Female,White,S2
e003015,2021-04-13,2022-09-01,Sales,Female,Black,S3
e003016,2021-04-07,2021-07-07,Sales,Male,Hispanic,M4
e003017,2021-04-22,2021-10-04,Administrative,Female,Black,IC9
e003018,2021-04-13,2023-12-11,Administrative,Male,White,S1
e003019,2021-04-23,2021-10-04,Sales,Female,Black,S3
e003020,2021-04-16,2021-05-14,Sales,Female,White,IC6
e003021,2021-04-26,2024-01-30,Production,Female,Asian,IC2
e003022,2021-04-07,2023-08-10,Production,Male,Hispanic,IC3
e003023,2021-04-02,2021-07-23,Production,Female,Asian,M5
e003024,2021-04-02,2023-07-11,Administrative,Female,Asian,M4
e003025,2021-04-08,2021-12-03,Production,Male,Hispanic,S2
e003026,2021-04-19,2023-03-30,Administrative,Female,Black,S3
e003027,2021-04-08,2024-07-25,Production,Female,Hispanic,M4
e003028,2021-04-19,2023-08-09,Sales,Female,White,IC1
e003029,2021-04-19,2021-11-18,Sales,Female,Black,IC5
e003030,2021-04-14,2023-02-02,Sales,Female,White,IC3
e003031,2021-04-28,2023-02-16,Sales,Male,Hispanic,IC2
e003032,2021-04-27,2022-03-03,Production,Female,Asian,IC5
e003033,2021-04-14,2024-05-01,Administrative,Male,Black,IC1
e003034,2021-04-22,2023-12-05,Sales,Male,Asian,S1
e003035,2021-04-28,2022-09-02,Administrative,Female,White,IC1
e003036,2021-04-14,2023-12-13,Sales,Male,Asian,S2
e003037,2021-04-02,2023-08-17,Sales,Male,White,IC7
e003038,2021-04-15,2023-02-01,Administrative,Male,Hispanic,IC5
e003039,2021-04-15,2022-02-01,Administrative,Female,White,S1
e003040,2021-04-22,2023-06-28,Sales,Female,Hispanic,IC5
e003041,2021-04-07,2022-10-11,Sales,Female,Asian,IC4
e003042,2021-04-22,2022-08-12,Production,Male,Asian,S3
e003043,2021-04-19,2022-03-10,Production,Female,Hispanic,IC3
e003044,2021-04-29,2021-10-08,Sales,Female,Asian,IC6
e003045,2021-04-09,2024-03-05,Production,Female,Asian,IC2
e003046,2021-04-22,2022-10-04,Sales,Female,White,IC7
e003047,2021-04-13,2023-12-01,Production,Female,Hispanic,IC2
e003048,2021-04-01,2023-06-15,Administrative,Female,Asian,IC3
e003049,2021-04-20,2021-10-06,Production,Female,White,S3
e003050,2021-04-27,2022-09-01,Administrative,Female,White,IC6
e003051,2021-04-01,2021-09-29,Sales,Female,Asian,M4
e003052,2021-04-12,2022-03-21,Sales,Male,White,IC2
e003053,2021-04-29,2023-05-26,Sales,Female,Hispanic,IC1
e003054,2021-04-22,2023-02-10,Sales,Male,White,S2
e003055,2021-04-23,2024-05-17,Production,Female,White,S3
e003056,2021-04-07,2022-02-28,Administrative,Female,Black,M4
e003057,2021-04-16,2022-08-29,Administrative,Female,Hispanic,IC6
e003058,2021-04-20,2022-08-15,Administrative,Female,Hispanic,S2
e003059,2021-04-08,2023-11-28,Sales,Female,Hispanic,IC5
e003060,2021-04-02,2021-12-23,Production,Male,Black,S1
e003061,2021-04-22,2022-06-06,Sales,Female,Asian,S1
e003062,2021-04-19,2023-08-16,Administrative,Female,Asian,IC4
e003063,2021-04-02,2023-06-12,Production,Female,White,IC7
e003064,2021-04-19,2021-10-13,Production,Female,White,IC3
e003065,2021-04-19,2024-05-20,Sales,Female,Black,IC3
e003066,2021-04-19,2023-04-25,Sales,Male,White,IC6
e003067,2021-04-21,2023-08-15,Sales,Male,Hispanic,IC1
e003068,2021-04-20,2023-06-16,Sales,Male,Asian,IC2
e003069,2021-04-21,2023-02-02,Sales,Female,Black,IC6
e003070,2021-04-14,2021-10-20,Administrative,Female,Asian,IC2
e003071,2021-04-30,2022-01-11,Administrative,Male,Hispanic,S2
e003072,2021-04-30,2021-11-23,Sales,Female,White,M6
e003073,2021-04-15,2022-02-03,Sales,Male,Asian,IC3
e003074,2021-04-22,2022-01-27,Administrative,Male,Asian,IC3
e003075,2021-04-16,2024-05-01,Production,Female,Hispanic,IC5
e003076,2021-04-12,2021-10-01,Production,Female,Asian,S1
e003077,2021-04-20,2023-06-05,Administrative,Male,Asian,S3
e003078,2021-04-08,2022-08-25,Administrative,Male,Hispanic,M8
e003079,2021-04-19,2021-12-31,Sales,Male,Black,S2
e003080,2021-04-21,2022-03-16,Sales,Male,Hispanic,S1
e003081,2021-04-02,2022-10-05,Sales,Male,Asian,S1
e003082,2021-04-09,2023-09-04,Production,Male,Asian,IC4
e003083,2021-04-21,2023-02-20,Sales,Female,Black,S3
e003084,2021-04-26,2023-05-11,Sales,Female,Asian,S1
e003085,2021-04-02,2023-10-26,Sales,Male,Asian,S3
e003086,2021-04-15,2023-12-05,Administrative,Female,Asian,S2
e003087,2021-04-26,2023-02-02,Administrative,Female,Hispanic,IC5
e003088,2021-04-05,2023-05-05,Administrative,Female,Asian,IC3
e003089,2021-04-29,2023-04-25,Sales,Female,Hispanic,IC5
e003090,2021-05-19,2023-08-14,Sales,Female,Hispanic,IC3
e003091,2021-05-26,2024-05-13,Production,Male,Asian,IC3
e003092,2021-05-18,2022-09-28,Production,Male,Black,S3
e003093,2021-05-27,2023-08-17,Administrative,Female,White,IC8
e003094,2021-05-31,2021-12-13,Sales,Female,White,S2
e003095,2021-05-18,2022-02-28,Sales,Female,Asian,IC4
e003096,2021-05-27,2023-10-27,Sales,Male,Asian,S3
e003097,2021-06-16,2024-06-26,Sales,Female,Black,IC5
e003098,2021-06-07,2022-10-13,Production,Male,Asian,M4
e003099,2021-06-01,2023-06-13,Administrative,Male,Asian,IC3
e003100,2021-06-04,2023-02-28,Administrative,Female,Asian,S2
e003101,2021-06-18,2022-09-20,Sales,Male,Hispanic,S1
e003102,2021-06-10,2023-06-21,Administrative,Female,Asian,IC4
e003103,2021-06-28,2022-09-30,Sales,Female,Black,IC7
e003104,2021-06-14,2021-12-03,Sales,Male,Hispanic,S2
e003105,2021-06-08,2023-04-14,Production,Female,Asian,S1
e003106,2021-06-17,2024-04-17,Administrative,Female,Asian,S1
e003107,2021-06-17,2023-09-01,Sales,Male,Black,IC1
e003108,2021-06-14,2022-12-01,Sales,Male,Hispanic,IC5
e003109,2021-06-23,2023-03-30,Administrative,Male,Asian,M5
e003110,2021-06-25,2022-12-07,Sales,Female,Black,IC3
e003111,2021-07-02,2022-02-22,Production,Male,Asian,IC7
e003112,2021-07-13,2023-12-11,Production,Male,Hispanic,M5
e003113,2021-07-23,2022-02-22,Sales,Female,White,S3
e003114,2021-07-02,2023-08-24,Administrative,Male,Black,IC6
e003115,2021-07-05,2021-10-26,Sales,Female,White,IC2
e003116,2021-07-08,2024-07-08,Production,Male,Black,S3
e003117,2021-07-30,2022-02-10,Production,Male,Asian,S3
e003118,2021-07-14,2022-09-19,Production,Female,Asian,IC5
e003119,2021-07-13,2021-10-21,Administrative,Female,Asian,S1
e003120,2021-07-12,,Production,Male,Asian,S1
e003121,2021-07-28,2022-09-20,Sales,Male,Asian,M5
e003122,2021-07-22,2021-12-30,Production,Female,White,S3
e003123,2021-07-16,2023-05-01,Sales,Male,Hispanic,IC3
e003124,2021-07-16,2022-12-08,Administrative,Male,Asian,M5
e003125,2021-07-23,2023-11-10,Sales,Female,Black,S3
e003126,2021-07-01,2023-05-12,Sales,Female,Hispanic,S3
e003127,2021-07-06,2024-09-17,Production,Male,Asian,IC4
e003128,2021-07-15,2023-12-29,Production,Female,Asian,IC3
e003129,2021-07-26,2022-02-17,Production,Female,White,IC5
e003130,2021-07-05,2021-10-08,Administrative,Female,White,IC5
e003131,2021-07-15,2024-01-02,Sales,Female,Asian,IC5
e003132,2021-07-13,2021-10-28,Production,Male,Asian,IC1
e003133,2021-07-12,2022-06-29,Production,Female,Asian,S1
e003134,2021-07-16,2023-02-20,Production,Female,Asian,M5
e003135,2021-07-21,2023-07-18,Administrative,Female,Black,IC5
e003136,2021-07-08,2024-01-08,Production,Male,Black,M6
e003137,2021-07-27,2023-02-06,Production,Female,Black,IC4
e003138,2021-07-09,2022-08-01,Administrative,Male,White,IC5
e003139,2021-07-12,2022-09-27,Administrative,Female,Asian,S3
e003140,2021-07-01,2023-06-05,Sales,Male,White,IC7
e003141,2021-07-29,2023-11-07,Production,Female,Hispanic,IC7
e003142,2021-07-05,2022-02-10,Production,Male,Black,IC2
e003143,2021-07-28,2021-10-13,Sales,Female,White,IC8
e003144,2021-07-30,2023-08-08,Production,Female,Hispanic,M5
e003145,2021-07-13,2021-12-22,Sales,Male,Hispanic,IC1
e003146,2021-07-09,2021-12-22,Production,Male,Asian,S1
e003147,2021-07-13,2022-02-09,Production,Male,Hispanic,IC7
e003148,2021-07-15,2021-12-08,Sales,Male,Black,S1
e003149,2021-07-28,2022-01-11,Administrative,Female,White,IC5
e003150,2021-07-15,2022-06-17,Administrative,Female,Black,IC4
e003151,2021-07-20,2021-12-06,Production,Female,Hispanic,S2
e003152,2021-07-14,2024-03-29,Production,Female,Hispanic,S3
e003153,2021-07-15,2023-12-19,Sales,Male,Asian,IC7
e003154,2021-07-01,2023-11-02,Production,Female,Hispanic,S1
e003155,2021-07-26,2022-03-07,Administrative,Male,Asian,IC8
e003156,2021-07-16,2024-03-07,Administrative,Male,Black,S2
e003157,2021-07-08,2022-10-10,Production,Female,Asian,M8
e003158,2021-07-05,2022-03-30,Production,Female,Hispanic,S3
e003159,2021-07-13,2021-10-11,Production,Female,Asian,IC1
e003160,2021-07-16,2023-11-24,Production,Female,Hispanic,S3
e003161,2021-07-27,2021-09-06,Sales,Female,Asian,IC4
e003162,2021-07-15,2022-09-16,Production,Female,Black,S1
e003163,2021-07-26,2021-12-29,Sales,Female,Black,IC6
e003164,2021-07-28,2021-12-15,Sales,Female,White,S2
e003165,2021-07-29,2022-08-08,Sales,Male,Black,IC2
e003166,2021-07-30,2021-12-24,Production,Male,Hispanic,IC3
e003167,2021-07-29,2021-11-29,Administrative,Female,Asian,S3
e003168,2021-07-21,2023-11-28,Administrative,Male,Asian,IC7
e003169,2021-07-26,2021-12-31,Production,Female,Black,IC4
e003170,2021-07-21,2021-10-26,Production,Male,Asian,M4
e003171,2021-07-01,2023-04-17,Sales,Male,White,IC3
e003172,2021-07-19,2023-04-07,Production,Male,Asian,M4
e003173,2021-07-13,2023-06-20,Production,Female,Asian,S2
e003174,2021-07-12,2023-12-14,Production,Female,Asian,IC5
e003175,2021-07-27,2023-02-10,Administrative,Female,Asian,S1
e003176,2021-07-29,2022-01-31,Production,Female,White,IC4
e003177,2021-08-23,2023-06-13,Sales,Female,Asian,S1
e003178,2021-08-04,2024-05-15,Production,Male,Asian,IC1
e003179,2021-08-27,2021-10-28,Sales,Female,Asian,S3
e003180,2021-08-26,2024-01-10,Sales,Female,Asian,S1
e003181,2021-08-13,2021-10-07,Production,Female,White,M4
e003182,2021-08-17,2023-08-17,Sales,Female,Hispanic,S3
e003183,2021-08-11,2023-08-18,Administrative,Female,Hispanic,M4
e003184,2021-08-12,2023-08-15,Sales,Female,Asian,S3
e003185,2021-08-05,2021-10-19,Sales,Male,Black,S3
e003186,2021-08-27,2023-11-15,Administrative,Female,Black,IC5
e003187,2021-08-19,2022-02-07,Administrative,Female,Black,IC5
e003188,2021-08-12,2021-12-07,Production,Male,Asian,M4
e003189,2021-08-26,2023-04-20,Administrative,Female,Black,S2
e003190,2021-08-03,2023-12-21,Production,Female,White,S1
e003191,2021-08-26,2023-12-05,Production,Female,Asian,IC1
e003192,2021-08-13,2022-10-10,Sales,Female,Hispanic,IC3
e003193,2021-08-13,2021-10-12,Sales,Male,White,IC3
e003194,2021-08-05,2022-12-29,Production,Male,Asian,IC5
e003195,2021-08-17,2023-09-05,Production,Female,Black,M4
e003196,2021-08-18,2023-08-29,Sales,Female,Hispanic,M6
e003197,2021-08-19,2021-12-08,Sales,Male,White,IC2
e003198,2021-08-12,2023-05-19,Production,Female,Hispanic,IC4
e003199,2021-08-31,2023-04-28,Administrative,Female,White,IC4
e003200,2021-08-24,2023-05-03,Sales,Male,White,IC2
e003201,2021-08-12,2022-02-03,Sales,Female,Black,IC6
e003202,2021-08-25,2022-10-24,Sales,Female,Asian,IC2
e003203,2021-08-11,2023-02-03,Sales,Female,White,IC4
e003204,2021-08-30,2024-03-20,Administrative,Female,Hispanic,S2
e003205,2021-08-06,2022-10-21,Administrative,Female,Asian,IC1
e003206,2021-08-13,2021-11-03,Sales,Female,White,IC3
e003207,2021-08-18,2023-09-05,Production,Female,Black,S1
e003208,2021-08-06,2023-05-02,Sales,Male,White,IC2
e003209,2021-08-04,2024-02-13,Administrative,Male,Black,IC5
e003210,2021-08-19,2023-05-03,Sales,Male,Asian,IC3
e003211,2021-08-04,2023-05-18,Production,Female,White,M4
e003212,2021-08-18,2021-10-29,Sales,Male,Asian,M6
e003213,2021-08-25,2023-04-07,Production,Female,Hispanic,S2
